Bin , nEvents , Efficiencies
150,25,0.001
200,61,0.00244
250,69,0.00276
300,93,0.00372
350,47,0.00188
400,64,0.00256
450,56,0.00224
500,115,0.0046
600,85,0.0034
700,77,0.00308
800,56,0.00224
900,46,0.00184
1000,58,0.00232
1150,76,0.00304
