Bin , nEvents , Efficiencies
50,46,9.2e-05
70,87,0.000174
80,113,0.000226
90,168,0.000336
100,347,0.000694
120,360,0.00072
140,379,0.000758
160,368,0.000736
180,354,0.000708
200,367,0.000734
220,381,0.000762
240,339,0.000678
260,392,0.000784
280,325,0.00065
300,371,0.000742
320,343,0.000686
340,327,0.000654
360,638,0.001276
400,1541,0.003082
500,1294,0.002588
600,1012,0.002024
700,817,0.001634
800,2851,0.005702
