Bin , nEvents , Efficiencies
150,0,0
200,0,0
250,0,0
300,0,0
350,1,2e-05
400,0,0
450,1,2e-05
500,6,0.00012
600,5,0.0001
700,11,0.00022
800,13,0.00026
900,19,0.00038
1000,29,0.00058
1150,83,0.00166
