Bin , nEvents , Efficiencies
50,9,0.00018
70,7,0.00014
80,6,0.00012
90,5,0.0001
100,8,0.00016
120,9,0.00018
140,8,0.00016
160,8,0.00016
180,11,0.00022
200,10,0.0002
220,9,0.00018
240,11,0.00022
260,12,0.00024
280,7,0.00014
300,13,0.00026
320,5,0.0001
340,15,0.0003
360,23,0.00046
400,37,0.00074
500,60,0.0012
600,54,0.00108
700,60,0.0012
800,276,0.00552
