152.41,0,0
165.05,0,0
178.75,0,0
193.57,1,2e-05
209.63,4,8e-05
227.02,3,6e-05
245.86,3,6e-05
266.25,5,0.0001
288.34,6,0.00012
312.26,19,0.00038
338.16,16,0.00032
366.21,28,0.00056
396.59,44,0.00088
429.49,48,0.00096
465.12,66,0.00132
503.71,87,0.00174
545.49,92,0.00184
590.74,95,0.0019
639.75,146,0.00292
692.82,170,0.0034
750.29,217,0.00434
812.54,230,0.0046
879.94,306,0.00612
952.94,351,0.00702
1032,429,0.00858
1117.6,482,0.00964
1210.3,549,0.01098
1310.7,663,0.01326
1419.4,708,0.01416
1537.2,862,0.01724
1664.7,957,0.01914
1802.8,1042,0.02084
1952.4,1153,0.02306
2114.3,1195,0.0239
2289.7,1317,0.02634
2479.7,1377,0.02754
