Bin , nEvents , Efficiencies
152.41,13,0.00026
165.05,29,0.00058
178.75,38,0.00076
193.57,57,0.00114
209.63,59,0.00118
227.02,85,0.0017
245.86,132,0.00264
266.25,190,0.0038
288.34,210,0.0042
312.26,248,0.00496
338.16,323,0.00646
366.21,352,0.00704
396.59,442,0.00884
429.49,466,0.00932
465.12,559,0.01118
503.71,661,0.01322
545.49,748,0.01496
590.74,808,0.01616
639.75,927,0.01854
692.82,1070,0.0214
750.29,1196,0.02392
812.54,1449,0.02898
879.94,1595,0.0319
952.94,1627,0.03254
1032,1835,0.0367
1117.6,1949,0.03898
1210.3,1997,0.03994
1310.7,2130,0.0426
1419.4,2215,0.0443
1537.2,2156,0.04312
1664.7,2057,0.04114
1802.8,1878,0.03756
1952.4,1649,0.03298
2114.3,1453,0.02906
2289.7,1123,0.02246
2479.7,859,0.01718
