Bin , nEvents , Efficiencies
150,1075,0.0215
160,910,0.0182
170,752,0.01504
180,746,0.01492
190,652,0.01304
200,1142,0.02284
220,952,0.01904
240,857,0.01714
260,760,0.0152
280,702,0.01404
300,568,0.01136
320,499,0.00998
340,434,0.00868
360,404,0.00808
380,351,0.00702
400,297,0.00594
420,268,0.00536
440,266,0.00532
460,221,0.00442
480,211,0.00422
500,206,0.00412
520,177,0.00354
540,143,0.00286
560,133,0.00266
580,148,0.00296
600,179,0.00358
630,171,0.00342
660,149,0.00298
690,126,0.00252
720,114,0.00228
750,97,0.00194
780,81,0.00162
810,87,0.00174
840,80,0.0016
870,57,0.00114
900,96,0.00192
950,80,0.0016
1000,70,0.0014
1050,54,0.00108
1100,36,0.00072
1150,37,0.00074
1200,34,0.00068
1250,36,0.00072
1310,31,0.00062
1370,15,0.0003
1430,13,0.00026
1490,13,0.00026
1550,14,0.00028
1610,19,0.00038
1680,13,0.00026
1750,9,0.00018
1820,11,0.00022
1890,12,0.00024
1970,7,0.00014
2050,2,4e-05
