Bin , nEvents , Efficiencies
150,1053,0.02106
160,869,0.01738
170,800,0.016
180,767,0.01534
190,631,0.01262
200,1132,0.02264
220,964,0.01928
240,844,0.01688
260,761,0.01522
280,674,0.01348
300,578,0.01156
320,484,0.00968
340,409,0.00818
360,369,0.00738
380,376,0.00752
400,331,0.00662
420,283,0.00566
440,254,0.00508
460,226,0.00452
480,171,0.00342
500,219,0.00438
520,156,0.00312
540,158,0.00316
560,140,0.0028
580,139,0.00278
600,179,0.00358
630,166,0.00332
660,136,0.00272
690,121,0.00242
720,114,0.00228
750,104,0.00208
780,86,0.00172
810,65,0.0013
840,72,0.00144
870,67,0.00134
900,102,0.00204
950,66,0.00132
1000,96,0.00192
1050,52,0.00104
1100,56,0.00112
1150,45,0.0009
1200,27,0.00054
1250,36,0.00072
1310,28,0.00056
1370,45,0.0009
1430,26,0.00052
1490,17,0.00034
1550,9,0.00018
1610,20,0.0004
1680,11,0.00022
1750,13,0.00026
1820,13,0.00026
1890,12,0.00024
1970,11,0.00022
2050,8,0.00016
