Bin , nEvents , Efficiencies
150,1044,0.02088
160,872,0.01744
170,852,0.01704
180,715,0.0143
190,650,0.013
200,1216,0.02432
220,925,0.0185
240,886,0.01772
260,709,0.01418
280,617,0.01234
300,548,0.01096
320,504,0.01008
340,417,0.00834
360,391,0.00782
380,328,0.00656
400,318,0.00636
420,278,0.00556
440,254,0.00508
460,236,0.00472
480,230,0.0046
500,222,0.00444
520,170,0.0034
540,163,0.00326
560,160,0.0032
580,137,0.00274
600,170,0.0034
630,165,0.0033
660,143,0.00286
690,125,0.0025
720,114,0.00228
750,107,0.00214
780,89,0.00178
810,78,0.00156
840,63,0.00126
870,71,0.00142
900,118,0.00236
950,82,0.00164
1000,57,0.00114
1050,64,0.00128
1100,55,0.0011
1150,47,0.00094
1200,49,0.00098
1250,36,0.00072
1310,30,0.0006
1370,26,0.00052
1430,20,0.0004
1490,15,0.0003
1550,21,0.00042
1610,21,0.00042
1680,13,0.00026
1750,6,0.00012
1820,9,0.00018
1890,5,0.0001
1970,7,0.00014
2050,4,8e-05
