Bin , nEvents , Efficiencies
50,5,0.0001
100,13,0.00026
150,8,0.00016
200,11,0.00022
250,12,0.00024
300,7,0.00014
350,3,6e-05
400,4,8e-05
500,7,0.00014
600,2,4e-05
