Bin , nEvents , Efficiencies
50,7,0.00014
70,16,0.00032
80,29,0.00058
90,27,0.00054
100,58,0.00116
120,58,0.00116
140,52,0.00104
160,63,0.00126
180,43,0.00086
200,55,0.0011
220,39,0.00078
240,34,0.00068
260,33,0.00066
280,37,0.00074
300,29,0.00058
320,35,0.0007
340,28,0.00056
360,56,0.00112
400,88,0.00176
500,54,0.00108
600,43,0.00086
700,38,0.00076
800,43,0.00086
