150,0,0
200,0,0
250,1,2e-05
300,8,0.00016
350,12,0.00024
400,18,0.00036
450,19,0.00038
500,47,0.00094
600,40,0.0008
700,58,0.00116
800,47,0.00094
900,38,0.00076
1000,57,0.00114
1150,90,0.0018
