Bin , nEvents , Efficiencies
50,9,0.00018
100,12,0.00024
150,5,0.0001
200,9,0.00018
250,5,0.0001
300,16,0.00032
350,11,0.00022
400,16,0.00032
500,17,0.00034
600,83,0.00166
