Bin , nEvents , Efficiencies
50,25,0.0005
70,14,0.00028
80,3,6e-05
90,12,0.00024
100,21,0.00042
120,14,0.00028
140,19,0.00038
160,18,0.00036
180,20,0.0004
200,18,0.00036
220,27,0.00054
240,19,0.00038
260,13,0.00026
280,12,0.00024
300,14,0.00028
320,25,0.0005
340,21,0.00042
360,48,0.00096
400,84,0.00168
500,67,0.00134
600,78,0.00156
700,67,0.00134
800,277,0.00554
