Bin , nEvents , Efficiencies
150,30,0.0012
200,72,0.00288
250,68,0.00272
300,68,0.00272
350,71,0.00284
400,58,0.00232
450,59,0.00236
500,113,0.00452
600,98,0.00392
700,78,0.00312
800,61,0.00244
900,43,0.00172
1000,65,0.0026
1150,94,0.00376
