Bin , nEvents , Efficiencies
152.41,1704,0.03408
165.05,1597,0.03194
178.75,1460,0.0292
193.57,1476,0.02952
209.63,1397,0.02794
227.02,1279,0.02558
245.86,1195,0.0239
266.25,1208,0.02416
288.34,1079,0.02158
312.26,1007,0.02014
338.16,983,0.01966
366.21,894,0.01788
396.59,823,0.01646
429.49,695,0.0139
465.12,687,0.01374
503.71,580,0.0116
545.49,500,0.01
590.74,476,0.00952
639.75,421,0.00842
692.82,396,0.00792
750.29,356,0.00712
812.54,291,0.00582
879.94,219,0.00438
952.94,206,0.00412
1032,194,0.00388
1117.6,157,0.00314
1210.3,135,0.0027
1310.7,109,0.00218
1419.4,88,0.00176
1537.2,70,0.0014
1664.7,63,0.00126
1802.8,41,0.00082
1952.4,37,0.00074
2114.3,19,0.00038
2289.7,19,0.00038
2479.7,9,0.00018
