Bin , nEvents , Efficiencies
152.41,6396,0.012792
165.05,6271,0.012542
178.75,6004,0.012008
193.57,5726,0.011452
209.63,5329,0.010658
227.02,4876,0.009752
245.86,4733,0.009466
266.25,4374,0.008748
288.34,4051,0.008102
312.26,3782,0.007564
338.16,3560,0.00712
366.21,3135,0.00627
396.59,2865,0.00573
429.49,2427,0.004854
465.12,2140,0.00428
503.71,1969,0.003938
545.49,1732,0.003464
590.74,1468,0.002936
639.75,1365,0.00273
692.82,1218,0.002436
750.29,1012,0.002024
812.54,919,0.001838
879.94,822,0.001644
952.94,708,0.001416
1032,612,0.001224
1117.6,562,0.001124
1210.3,440,0.00088
1310.7,351,0.000702
1419.4,307,0.000614
1537.2,247,0.000494
1664.7,204,0.000408
1802.8,150,0.0003
1952.4,110,0.00022
2114.3,100,0.0002
2289.7,69,0.000138
2479.7,43,8.6e-05
