Bin , nEvents , Efficiencies
50,10,0.0004
100,26,0.00104
150,21,0.00084
200,19,0.00076
250,17,0.00068
300,7,0.00028
350,14,0.00056
400,26,0.00104
500,18,0.00072
600,38,0.00152
