150,959,0.01918
160,839,0.01678
170,768,0.01536
180,684,0.01368
190,594,0.01188
200,1134,0.02268
220,1050,0.021
240,893,0.01786
260,779,0.01558
280,630,0.0126
300,608,0.01216
320,582,0.01164
340,487,0.00974
360,410,0.0082
380,450,0.009
400,351,0.00702
420,311,0.00622
440,278,0.00556
460,254,0.00508
480,228,0.00456
500,248,0.00496
520,220,0.0044
540,205,0.0041
560,200,0.004
580,160,0.0032
600,218,0.00436
630,198,0.00396
660,153,0.00306
690,152,0.00304
720,136,0.00272
750,126,0.00252
780,100,0.002
810,86,0.00172
840,82,0.00164
870,74,0.00148
900,108,0.00216
950,80,0.0016
1000,81,0.00162
1050,74,0.00148
1100,56,0.00112
1150,60,0.0012
1200,35,0.0007
1250,50,0.001
1310,42,0.00084
1370,33,0.00066
1430,24,0.00048
1490,20,0.0004
1550,26,0.00052
1610,25,0.0005
1680,23,0.00046
1750,12,0.00024
1820,9,0.00018
1890,10,0.0002
1970,13,0.00026
2050,10,0.0002
