152.41,591,0.01182
165.05,706,0.01412
178.75,730,0.0146
193.57,851,0.01702
209.63,925,0.0185
227.02,997,0.01994
245.86,1066,0.02132
266.25,1107,0.02214
288.34,1242,0.02484
312.26,1173,0.02346
338.16,1290,0.0258
366.21,1295,0.0259
396.59,1255,0.0251
429.49,1330,0.0266
465.12,1307,0.02614
503.71,1272,0.02544
545.49,1269,0.02538
590.74,1206,0.02412
639.75,1205,0.0241
692.82,1077,0.02154
750.29,1010,0.0202
812.54,906,0.01812
879.94,852,0.01704
952.94,798,0.01596
1032,672,0.01344
1117.6,595,0.0119
1210.3,508,0.01016
1310.7,379,0.00758
1419.4,319,0.00638
1537.2,234,0.00468
1664.7,190,0.0038
1802.8,93,0.00186
1952.4,67,0.00134
2114.3,40,0.0008
2289.7,31,0.00062
2479.7,20,0.0004
