Bin , nEvents , Efficiencies
150,0,0
200,3,6e-05
250,6,0.00012
300,1,2e-05
350,4,8e-05
400,4,8e-05
450,4,8e-05
500,5,0.0001
550,13,0.00026
650,15,0.0003
