Bin , nEvents , Efficiencies
50,10,0.0002
100,13,0.00026
150,6,0.00012
200,4,8e-05
250,4,8e-05
300,1,2e-05
350,2,4e-05
400,1,2e-05
500,0,0
600,2,4e-05
