Bin , nEvents , Efficiencies
150,69,0.00138
200,97,0.00194
250,83,0.00166
300,57,0.00114
350,31,0.00062
400,21,0.00042
450,13,0.00026
500,32,0.00064
600,5,0.0001
700,8,0.00016
800,5,0.0001
900,0,0
1000,4,8e-05
1150,0,0
