Bin , nEvents , Efficiencies
50,73,7.3e-05
100,118,0.000118
150,74,7.4e-05
200,63,6.3e-05
250,35,3.5e-05
300,39,3.9e-05
350,25,2.5e-05
400,25,2.5e-05
500,21,2.1e-05
600,45,4.5e-05
