Bin , nEvents , Efficiencies
50,8,0.00032
70,2,8e-05
80,3,0.00012
90,3,0.00012
100,4,0.00016
120,7,0.00028
140,5,0.0002
160,5,0.0002
180,9,0.00036
200,3,0.00012
220,10,0.0004
240,3,0.00012
260,4,0.00016
280,10,0.0004
300,6,0.00024
320,11,0.00044
340,8,0.00032
360,8,0.00032
400,27,0.00108
500,30,0.0012
600,22,0.00088
700,28,0.00112
800,134,0.00536
