Bin , nEvents , Efficiencies
150,295,0.0059
160,314,0.00628
170,356,0.00712
180,300,0.006
190,341,0.00682
200,592,0.01184
220,631,0.01262
240,632,0.01264
260,615,0.0123
280,573,0.01146
300,572,0.01144
320,524,0.01048
340,531,0.01062
360,534,0.01068
380,512,0.01024
400,470,0.0094
420,448,0.00896
440,467,0.00934
460,475,0.0095
480,420,0.0084
500,389,0.00778
520,406,0.00812
540,370,0.0074
560,338,0.00676
580,360,0.0072
600,481,0.00962
630,411,0.00822
660,449,0.00898
690,407,0.00814
720,374,0.00748
750,346,0.00692
780,352,0.00704
810,334,0.00668
840,268,0.00536
870,258,0.00516
900,428,0.00856
950,387,0.00774
1000,346,0.00692
1050,330,0.0066
1100,280,0.0056
1150,265,0.0053
1200,257,0.00514
1250,258,0.00516
1310,217,0.00434
1370,196,0.00392
1430,181,0.00362
1490,154,0.00308
1550,171,0.00342
1610,132,0.00264
1680,128,0.00256
1750,104,0.00208
1820,103,0.00206
1890,113,0.00226
1970,97,0.00194
2050,71,0.00142
