Bin , nEvents , Efficiencies
150,309,0.00618
160,289,0.00578
170,290,0.0058
180,295,0.0059
190,312,0.00624
200,618,0.01236
220,689,0.01378
240,674,0.01348
260,623,0.01246
280,556,0.01112
300,551,0.01102
320,512,0.01024
340,576,0.01152
360,538,0.01076
380,499,0.00998
400,494,0.00988
420,494,0.00988
440,443,0.00886
460,400,0.008
480,442,0.00884
500,420,0.0084
520,410,0.0082
540,385,0.0077
560,349,0.00698
580,344,0.00688
600,483,0.00966
630,468,0.00936
660,420,0.0084
690,382,0.00764
720,392,0.00784
750,354,0.00708
780,315,0.0063
810,309,0.00618
840,303,0.00606
870,286,0.00572
900,430,0.0086
950,366,0.00732
1000,353,0.00706
1050,331,0.00662
1100,316,0.00632
1150,268,0.00536
1200,238,0.00476
1250,273,0.00546
1310,249,0.00498
1370,213,0.00426
1430,186,0.00372
1490,186,0.00372
1550,156,0.00312
1610,140,0.0028
1680,149,0.00298
1750,134,0.00268
1820,112,0.00224
1890,78,0.00156
1970,94,0.00188
2050,86,0.00172
