Bin , nEvents , Efficiencies
150,304,0.00608
160,301,0.00602
170,298,0.00596
180,322,0.00644
190,310,0.0062
200,593,0.01186
220,629,0.01258
240,602,0.01204
260,604,0.01208
280,589,0.01178
300,544,0.01088
320,513,0.01026
340,560,0.0112
360,527,0.01054
380,513,0.01026
400,487,0.00974
420,456,0.00912
440,461,0.00922
460,425,0.0085
480,434,0.00868
500,390,0.0078
520,394,0.00788
540,365,0.0073
560,353,0.00706
580,347,0.00694
600,486,0.00972
630,435,0.0087
660,423,0.00846
690,405,0.0081
720,319,0.00638
750,353,0.00706
780,323,0.00646
810,308,0.00616
840,293,0.00586
870,295,0.0059
900,462,0.00924
950,368,0.00736
1000,340,0.0068
1050,351,0.00702
1100,291,0.00582
1150,302,0.00604
1200,235,0.0047
1250,259,0.00518
1310,233,0.00466
1370,227,0.00454
1430,211,0.00422
1490,161,0.00322
1550,142,0.00284
1610,145,0.0029
1680,119,0.00238
1750,133,0.00266
1820,99,0.00198
1890,105,0.0021
1970,86,0.00172
2050,84,0.00168
