Bin , nEvents , Efficiencies
150,284,0.0065 
160,322,0.00568
170,293,0.00916
180,302,0.00584
190,277,0.00626
200,651,0.00948
220,616,0.0113 
240,614,0.01204
260,647,0.01218
280,588,0.00914
300,570,0.01252
320,548,0.00924
340,530,0.00858
360,517,0.01052
380,520,0.01056
400,474,0.00728
420,439,0.00764
440,472,0.00926
460,466,0.01106
480,396,0.0082 
500,376,0.00746
520,388,0.00856
540,312,0.00796
560,333,0.00648
580,297,0.0074 
600,475,0.01106
630,424,0.00618
660,424,0.01022
690,388,0.00858
720,344,0.00732
750,333,0.00648
780,342,0.007  
810,306,0.00552
840,283,0.004  
870,285,0.0042 
900,456,0.00844
950,414,0.00678
1000,361,0.00648
1050,296,0.00692
1100,296,0.00524
1150,261,0.00598
1200,257,0.0069 
1250,274,0.00504
1310,229,0.00402
1370,226,0.00344
1430,196,0.00406
1490,185,0.00288
1550,153,0.00502
1610,140,0.00192
1680,143,0.00308
1750,155,0.00104
1820,124,0.00186
1890,127,0.0027 
1970,96,0.00234
2050,83,0.00138
