Bin , nEvents , Efficiencies
50,4,8e-05
100,1,2e-05
150,1,2e-05
200,4,8e-05
250,2,4e-05
300,4,8e-05
350,1,2e-05
400,3,6e-05
500,2,4e-05
600,17,0.00034
