Bin , nEvents , Efficiencies
50,0,0
100,1,8.67303e-05
150,0,0
200,0,0
250,3,0.000260191
300,0,0
350,0,0
400,4,0.000346921
500,1,8.67303e-05
600,8,0.000693842
