Bin , nEvents , Efficiencies
50,3,6e-05
100,5,0.0001
150,8,0.00016
200,7,0.00014
250,6,0.00012
300,8,0.00016
350,1,2e-05
400,8,0.00016
500,6,0.00012
600,13,0.00026
