150,966,0.01932
160,881,0.01762
170,858,0.01716
180,774,0.01548
190,660,0.0132
200,1192,0.02384
220,1070,0.0214
240,954,0.01908
260,797,0.01594
280,788,0.01576
300,634,0.01268
320,540,0.0108
340,537,0.01074
360,434,0.00868
380,358,0.00716
400,372,0.00744
420,339,0.00678
440,299,0.00598
460,279,0.00558
480,220,0.0044
500,231,0.00462
520,199,0.00398
540,192,0.00384
560,163,0.00326
580,125,0.0025
600,203,0.00406
630,184,0.00368
660,158,0.00316
690,155,0.0031
720,114,0.00228
750,128,0.00256
780,104,0.00208
810,73,0.00146
840,62,0.00124
870,72,0.00144
900,84,0.00168
950,85,0.0017
1000,71,0.00142
1050,57,0.00114
1100,35,0.0007
1150,40,0.0008
1200,22,0.00044
1250,30,0.0006
1310,21,0.00042
1370,30,0.0006
1430,12,0.00024
1490,13,0.00026
1550,14,0.00028
1610,7,0.00014
1680,12,0.00024
1750,9,0.00018
1820,6,0.00012
1890,3,6e-05
1970,4,8e-05
2050,5,0.0001
