Bin , nEvents , Efficiencies
50,30,0.0006
70,17,0.00034
80,9,0.00018
90,17,0.00034
100,26,0.00052
120,29,0.00058
140,24,0.00048
160,20,0.0004
180,19,0.00038
200,26,0.00052
220,27,0.00054
240,20,0.0004
260,21,0.00042
280,17,0.00034
300,16,0.00032
320,24,0.00048
340,19,0.00038
360,33,0.00066
400,84,0.00168
500,75,0.0015
600,72,0.00144
700,55,0.0011
800,143,0.00286
