150,67,0.00134
200,153,0.00306
250,166,0.00332
300,144,0.00288
350,138,0.00276
400,107,0.00214
450,90,0.0018
500,124,0.00248
600,96,0.00192
700,76,0.00152
800,48,0.00096
900,26,0.00052
1000,40,0.0008
1150,33,0.00066
