Bin , nEvents , Efficiencies
150,2,4e-05
200,10,0.0002
250,5,0.0001
300,10,0.0002
350,12,0.00024
400,6,0.00012
450,4,8e-05
500,7,0.00014
550,3,6e-05
650,22,0.00044
