Bin , nEvents , Efficiencies
150,0,0
160,0,0
170,0,0
180,0,0
190,0,0
200,0,0
220,0,0
240,0,0
260,1,2e-05
280,1,2e-05
300,2,4e-05
320,0,0
340,1,2e-05
360,1,2e-05
380,4,8e-05
400,2,4e-05
420,0,0
440,2,4e-05
460,5,0.0001
480,1,2e-05
500,3,6e-05
520,4,8e-05
540,4,8e-05
560,9,0.00018
580,1,2e-05
600,10,0.0002
630,8,0.00016
660,17,0.00034
690,16,0.00032
720,18,0.00036
750,23,0.00046
780,18,0.00036
810,37,0.00074
840,44,0.00088
870,40,0.0008
900,76,0.00152
950,89,0.00178
1000,107,0.00214
1050,98,0.00196
1100,121,0.00242
1150,116,0.00232
1200,127,0.00254
1250,144,0.00288
1310,159,0.00318
1370,172,0.00344
1430,188,0.00376
1490,190,0.0038
1550,187,0.00374
1610,248,0.00496
1680,255,0.0051
1750,243,0.00486
1820,231,0.00462
1890,322,0.00644
1970,282,0.00564
2050,286,0.00572
