"Bin "," nEvents "," Efficiencies"
150,1,2.0e-05
200,5,5.0e-05
250,0,1.8e-04
300,0,6.0e-05
350,3,3.0e-05
400,4,1.0e-05
450,0,0.0e+00
500,3,2.0e-05
550,4,5.0e-05
650,1,5.0e-05
