Bin , nEvents , Efficiencies
152.41,0,0
165.05,0,0
178.75,1,2e-05
193.57,0,0
209.63,0,0
227.02,0,0
245.86,0,0
266.25,0,0
288.34,0,0
312.26,0,0
338.16,1,2e-05
366.21,0,0
396.59,1,2e-05
429.49,1,2e-05
465.12,1,2e-05
503.71,1,2e-05
545.49,8,0.00016
590.74,2,4e-05
639.75,3,6e-05
692.82,4,8e-05
750.29,6,0.00012
812.54,5,0.0001
879.94,12,0.00024
952.94,28,0.00056
1032,27,0.00054
1117.6,22,0.00044
1210.3,38,0.00076
1310.7,52,0.00104
1419.4,84,0.00168
1537.2,72,0.00144
1664.7,92,0.00184
1802.8,124,0.00248
1952.4,143,0.00286
2114.3,193,0.00386
2289.7,234,0.00468
2479.7,308,0.00616
