Bin , nEvents , Efficiencies
152.41,5,7.000e-05
165.05,4,1.400e-04
178.75,6,8.000e-05
193.57,9,2.400e-04
209.63,6,2.800e-04
227.02,8,6.000e-04
245.86,14,7.900e-04
266.25,24,9.800e-04
288.34,46,1.340e-03
312.26,58,1.550e-03
338.16,79,2.010e-03
366.21,100,2.330e-03
396.59,156,3.630e-03
429.49,193,4.100e-03
465.12,203,4.880e-03
503.71,223,5.730e-03
545.49,281,6.960e-03
590.74,345,8.450e-03
639.75,409,1.011e-02
692.82,539,1.140e-02
750.29,593,1.399e-02
812.54,728,1.673e-02
879.94,898,1.948e-02
952.94,1021,2.276e-02
1032,1182,2.532e-02
1117.6,1434,3.010e-02
1210.3,1663,3.302e-02
1310.7,1983,3.778e-02
1419.4,2234,4.091e-02
1537.2,2481,4.479e-02
1664.7,2644,4.514e-02
1802.8,2654,4.669e-02
1952.4,2727,4.722e-02
2114.3,2524,4.626e-02
2289.7,2331,4.302e-02
2479.7,2039,3.851e-02
