"Bin "," nEvents "," Efficiencies"
150,0,0.0e+00
200,0,0.0e+00
250,0,0.0e+00
300,0,0.0e+00
350,1,0.0e+00
400,0,0.0e+00
450,0,0.0e+00
500,0,1.0e-05
600,1,1.0e-05
700,2,4.0e-05
800,1,4.0e-05
900,2,1.3e-04
1000,6,1.8e-04
1150,21,8.3e-04
