Bin , nEvents , Efficiencies
50,4,8e-05
100,7,0.00014
150,9,0.00018
200,6,0.00012
250,3,6e-05
300,8,0.00016
350,9,0.00018
400,16,0.00032
500,10,0.0002
600,95,0.0019
