Bin , nEvents , Efficiencies
150,0,0
200,1,2e-05
250,1,2e-05
300,5,0.0001
350,2,4e-05
400,3,6e-05
450,2,4e-05
500,1,2e-05
550,4,8e-05
650,23,0.00046
