Bin , nEvents , Efficiencies
150,2,4e-05
200,2,4e-05
250,3,6e-05
300,5,0.0001
350,0,0
400,2,4e-05
450,1,2e-05
500,2,4e-05
550,6,0.00012
650,27,0.00054
