Bin , nEvents , Efficiencies
150,38,0.00076
200,112,0.00224
250,127,0.00254
300,103,0.00206
350,139,0.00278
400,122,0.00244
450,126,0.00252
500,210,0.0042
600,192,0.00384
700,137,0.00274
800,115,0.0023
900,92,0.00184
1000,115,0.0023
1150,175,0.0035
