Bin , nEvents , Efficiencies
150,16,0.00064
200,58,0.00232
250,63,0.00252
300,62,0.00248
350,69,0.00276
400,49,0.00196
450,53,0.00212
500,98,0.00392
600,86,0.00344
700,70,0.0028
800,53,0.00212
900,53,0.00212
1000,55,0.0022
1150,79,0.00316
