152.41,12,0.00024
165.05,14,0.00028
178.75,33,0.00066
193.57,44,0.00088
209.63,53,0.00106
227.02,92,0.00184
245.86,96,0.00192
266.25,128,0.00256
288.34,163,0.00326
312.26,202,0.00404
338.16,249,0.00498
366.21,274,0.00548
396.59,341,0.00682
429.49,385,0.0077
465.12,432,0.00864
503.71,560,0.0112
545.49,642,0.01284
590.74,786,0.01572
639.75,825,0.0165
692.82,997,0.01994
750.29,1106,0.02212
812.54,1238,0.02476
879.94,1503,0.03006
952.94,1586,0.03172
1032,1653,0.03306
1117.6,1901,0.03802
1210.3,1928,0.03856
1310.7,2108,0.04216
1419.4,2025,0.0405
1537.2,2081,0.04162
1664.7,1940,0.0388
1802.8,1810,0.0362
1952.4,1541,0.03082
2114.3,1383,0.02766
2289.7,1153,0.02306
2479.7,861,0.01722
