Bin , nEvents , Efficiencies
152.41,33,0.00066
165.05,36,0.00072
178.75,43,0.00086
193.57,90,0.0018
209.63,95,0.0019
227.02,108,0.00216
245.86,138,0.00276
266.25,190,0.0038
288.34,207,0.00414
312.26,239,0.00478
338.16,295,0.0059
366.21,352,0.00704
396.59,434,0.00868
429.49,501,0.01002
465.12,613,0.01226
503.71,657,0.01314
545.49,754,0.01508
590.74,909,0.01818
639.75,1000,0.02
692.82,1109,0.02218
750.29,1337,0.02674
812.54,1515,0.0303
879.94,1556,0.03112
952.94,1689,0.03378
1032,1865,0.0373
1117.6,1973,0.03946
1210.3,2134,0.04268
1310.7,2138,0.04276
1419.4,2078,0.04156
1537.2,1918,0.03836
1664.7,1796,0.03592
1802.8,1607,0.03214
1952.4,1406,0.02812
2114.3,1142,0.02284
2289.7,973,0.01946
2479.7,695,0.0139
