Bin , nEvents , Efficiencies
152.41,45,0.0009
165.05,80,0.0016
178.75,85,0.0017
193.57,105,0.0021
209.63,147,0.00294
227.02,142,0.00284
245.86,207,0.00414
266.25,229,0.00458
288.34,295,0.0059
312.26,305,0.0061
338.16,419,0.00838
366.21,469,0.00938
396.59,555,0.0111
429.49,626,0.01252
465.12,757,0.01514
503.71,794,0.01588
545.49,960,0.0192
590.74,1118,0.02236
639.75,1187,0.02374
692.82,1369,0.02738
750.29,1513,0.03026
812.54,1697,0.03394
879.94,1814,0.03628
952.94,1879,0.03758
1032,1953,0.03906
1117.6,2031,0.04062
1210.3,2029,0.04058
1310.7,1924,0.03848
1419.4,1845,0.0369
1537.2,1759,0.03518
1664.7,1556,0.03112
1802.8,1350,0.027
1952.4,1109,0.02218
2114.3,930,0.0186
2289.7,661,0.01322
2479.7,517,0.01034
