Bin , nEvents , Efficiencies
152.41,164,0.00328
165.05,197,0.00394
178.75,205,0.0041
193.57,303,0.00606
209.63,351,0.00702
227.02,415,0.0083
245.86,468,0.00936
266.25,548,0.01096
288.34,631,0.01262
312.26,789,0.01578
338.16,868,0.01736
366.21,1025,0.0205
396.59,1103,0.02206
429.49,1303,0.02606
465.12,1386,0.02772
503.71,1510,0.0302
545.49,1712,0.03424
590.74,1740,0.0348
639.75,1817,0.03634
692.82,1979,0.03958
750.29,1966,0.03932
812.54,1933,0.03866
879.94,2033,0.04066
952.94,1904,0.03808
1032,1756,0.03512
1117.6,1582,0.03164
1210.3,1390,0.0278
1310.7,1217,0.02434
1419.4,997,0.01994
1537.2,777,0.01554
1664.7,653,0.01306
1802.8,499,0.00998
1952.4,353,0.00706
2114.3,246,0.00492
2289.7,155,0.0031
2479.7,94,0.00188
