152.41,39,0.00078
165.05,45,0.0009
178.75,77,0.00154
193.57,84,0.00168
209.63,124,0.00248
227.02,123,0.00246
245.86,194,0.00388
266.25,237,0.00474
288.34,291,0.00582
312.26,303,0.00606
338.16,376,0.00752
366.21,464,0.00928
396.59,529,0.01058
429.49,632,0.01264
465.12,689,0.01378
503.71,838,0.01676
545.49,974,0.01948
590.74,1113,0.02226
639.75,1231,0.02462
692.82,1387,0.02774
750.29,1557,0.03114
812.54,1788,0.03576
879.94,1854,0.03708
952.94,2002,0.04004
1032,2027,0.04054
1117.6,2179,0.04358
1210.3,2101,0.04202
1310.7,2072,0.04144
1419.4,2007,0.04014
1537.2,1842,0.03684
1664.7,1598,0.03196
1802.8,1392,0.02784
1952.4,1175,0.0235
2114.3,844,0.01688
2289.7,629,0.01258
2479.7,423,0.00846
