Bin , nEvents , Efficiencies
152.41,113,0.00226
165.05,159,0.00318
178.75,158,0.00316
193.57,222,0.00444
209.63,246,0.00492
227.02,276,0.00552
245.86,399,0.00798
266.25,416,0.00832
288.34,542,0.01084
312.26,615,0.0123
338.16,696,0.01392
366.21,843,0.01686
396.59,963,0.01926
429.49,1066,0.02132
465.12,1232,0.02464
503.71,1326,0.02652
545.49,1508,0.03016
590.74,1488,0.02976
639.75,1722,0.03444
692.82,1808,0.03616
750.29,2030,0.0406
812.54,1907,0.03814
879.94,2017,0.04034
952.94,1971,0.03942
1032,1975,0.0395
1117.6,1738,0.03476
1210.3,1693,0.03386
1310.7,1539,0.03078
1419.4,1303,0.02606
1537.2,1131,0.02262
1664.7,926,0.01852
1802.8,689,0.01378
1952.4,572,0.01144
2114.3,450,0.009
2289.7,239,0.00478
2479.7,169,0.00338
