152.41,18,0.00036
165.05,36,0.00072
178.75,29,0.00058
193.57,55,0.0011
209.63,68,0.00136
227.02,87,0.00174
245.86,105,0.0021
266.25,143,0.00286
288.34,190,0.0038
312.26,233,0.00466
338.16,305,0.0061
366.21,383,0.00766
396.59,392,0.00784
429.49,505,0.0101
465.12,563,0.01126
503.71,645,0.0129
545.49,790,0.0158
590.74,832,0.01664
639.75,1042,0.02084
692.82,1152,0.02304
750.29,1315,0.0263
812.54,1466,0.02932
879.94,1715,0.0343
952.94,1804,0.03608
1032,2000,0.04
1117.6,2021,0.04042
1210.3,2121,0.04242
1310.7,2230,0.0446
1419.4,2152,0.04304
1537.2,2014,0.04028
1664.7,1825,0.0365
1802.8,1672,0.03344
1952.4,1416,0.02832
2114.3,1153,0.02306
2289.7,834,0.01668
2479.7,642,0.01284
