Bin , nEvents , Efficiencies
50,8,0.00016
70,19,0.00038
80,17,0.00034
90,30,0.0006
100,53,0.00106
120,54,0.00108
140,53,0.00106
160,50,0.001
180,52,0.00104
200,45,0.0009
220,46,0.00092
240,43,0.00086
260,36,0.00072
280,37,0.00074
300,43,0.00086
320,26,0.00052
340,29,0.00058
360,43,0.00086
400,97,0.00194
500,62,0.00124
600,44,0.00088
700,34,0.00068
800,70,0.0014
