Bin , nEvents , Efficiencies
150,54,0.00108
200,122,0.00244
250,134,0.00268
300,152,0.00304
350,147,0.00294
400,151,0.00302
450,130,0.0026
500,241,0.00482
600,216,0.00432
700,140,0.0028
800,113,0.00226
900,94,0.00188
1000,114,0.00228
1150,152,0.00304
