Bin , nEvents , Efficiencies
150,0,0
160,0,0
170,0,0
180,0,0
190,0,0
200,3,6e-05
220,1,2e-05
240,0,0
260,1,2e-05
280,0,0
300,2,4e-05
320,0,0
340,1,2e-05
360,1,2e-05
380,2,4e-05
400,8,0.00016
420,3,6e-05
440,6,0.00012
460,8,0.00016
480,5,0.0001
500,15,0.0003
520,16,0.00032
540,13,0.00026
560,20,0.0004
580,11,0.00022
600,26,0.00052
630,41,0.00082
660,37,0.00074
690,43,0.00086
720,53,0.00106
750,38,0.00076
780,49,0.00098
810,49,0.00098
840,64,0.00128
870,65,0.0013
900,116,0.00232
950,111,0.00222
1000,137,0.00274
1050,147,0.00294
1100,131,0.00262
1150,135,0.0027
1200,147,0.00294
1250,197,0.00394
1310,227,0.00454
1370,247,0.00494
1430,242,0.00484
1490,282,0.00564
1550,249,0.00498
1610,338,0.00676
1680,340,0.0068
1750,384,0.00768
1820,381,0.00762
1890,489,0.00978
1970,502,0.01004
2050,517,0.01034
