Bin , nEvents , Efficiencies
150,1, 0.00e+00
160,1, 0.00e+00
170,0,-2.00e-05
180,1, 0.00e+00
190,1, 0.00e+00
200,1, 2.00e-05
220,0, 2.00e-05
240,2,-2.00e-05
260,0, 2.00e-05
280,0,-2.00e-05
300,0,-2.00e-05
320,0,-4.00e-05
340,1,-2.00e-05
360,0, 2.00e-05
380,4, 0.00e+00
400,3, 1.80e-04
420,3,-1.60e-04
440,1,-2.00e-05
460,1, 8.00e-05
480,0,-3.40e-04
500,4, 2.20e-04
520,9, 8.00e-05
540,8,-4.00e-05
560,10, 1.40e-04
580,5,-1.20e-04
600,17,-3.00e-04
630,18, 5.40e-04
660,23, 5.20e-04
690,29, 5.40e-04
720,35, 8.60e-04
750,36, 2.00e-04
780,44, 3.40e-04
810,50, 4.00e-04
840,40, 6.80e-04
870,63, 8.20e-04
900,95, 2.00e-03
950,93, 1.28e-03
1000,101, 1.76e-03
1050,108, 1.84e-03
1100,101, 1.62e-03
1150,104, 1.54e-03
1200,126, 1.58e-03
1250,156, 2.02e-03
1310,176, 2.66e-03
1370,153, 3.60e-03
1430,208, 2.74e-03
1490,202, 4.24e-03
1550,196, 2.14e-03
1610,270, 4.84e-03
1680,294, 3.52e-03
1750,318, 5.58e-03
1820,310, 5.30e-03
1890,353, 6.38e-03
1970,383, 6.52e-03
2050,408, 7.08e-03
