Bin , nEvents , Efficiencies
50,10,0.0002
100,2,4e-05
150,7,0.00014
200,5,0.0001
250,7,0.00014
300,3,6e-05
350,6,0.00012
400,8,0.00016
500,9,0.00018
600,30,0.0006
