Bin , nEvents , Efficiencies
50,35,0.0007
70,11,0.00022
80,10,0.0002
90,14,0.00028
100,27,0.00054
120,17,0.00034
140,25,0.0005
160,19,0.00038
180,24,0.00048
200,23,0.00046
220,25,0.0005
240,15,0.0003
260,21,0.00042
280,15,0.0003
300,9,0.00018
320,17,0.00034
340,14,0.00028
360,50,0.001
400,96,0.00192
500,82,0.00164
600,69,0.00138
700,42,0.00084
800,155,0.0031
