Bin , nEvents , Efficiencies
150,0,0
160,2,4e-05
170,1,2e-05
180,2,4e-05
190,1,2e-05
200,2,4e-05
220,2,4e-05
240,7,0.00014
260,5,0.0001
280,7,0.00014
300,11,0.00022
320,10,0.0002
340,20,0.0004
360,15,0.0003
380,20,0.0004
400,35,0.0007
420,28,0.00056
440,34,0.00068
460,31,0.00062
480,39,0.00078
500,39,0.00078
520,64,0.00128
540,58,0.00116
560,58,0.00116
580,50,0.001
600,77,0.00154
630,124,0.00248
660,110,0.0022
690,124,0.00248
720,118,0.00236
750,132,0.00264
780,150,0.003
810,127,0.00254
840,158,0.00316
870,148,0.00296
900,253,0.00506
950,269,0.00538
1000,304,0.00608
1050,297,0.00594
1100,309,0.00618
1150,312,0.00624
1200,332,0.00664
1250,393,0.00786
1310,412,0.00824
1370,405,0.0081
1430,426,0.00852
1490,395,0.0079
1550,435,0.0087
1610,522,0.01044
1680,574,0.01148
1750,520,0.0104
1820,547,0.01094
1890,574,0.01148
1970,642,0.01284
2050,579,0.01158
