Bin , nEvents , Efficiencies
150,11,0.00022
160,8,0.00016
170,13,0.00026
180,24,0.00048
190,17,0.00034
200,44,0.00088
220,61,0.00122
240,97,0.00194
260,90,0.0018
280,104,0.00208
300,116,0.00232
320,108,0.00216
340,122,0.00244
360,157,0.00314
380,146,0.00292
400,140,0.0028
420,137,0.00274
440,147,0.00294
460,177,0.00354
480,171,0.00342
500,190,0.0038
520,214,0.00428
540,200,0.004
560,189,0.00378
580,182,0.00364
600,305,0.0061
630,321,0.00642
660,325,0.0065
690,350,0.007
720,334,0.00668
750,341,0.00682
780,328,0.00656
810,378,0.00756
840,382,0.00764
870,358,0.00716
900,624,0.01248
950,639,0.01278
1000,624,0.01248
1050,636,0.01272
1100,634,0.01268
1150,601,0.01202
1200,638,0.01276
1250,683,0.01366
1310,742,0.01484
1370,715,0.0143
1430,664,0.01328
1490,612,0.01224
1550,540,0.0108
1610,664,0.01328
1680,653,0.01306
1750,580,0.0116
1820,591,0.01182
1890,615,0.0123
1970,576,0.01152
2050,549,0.01098
