Bin , nEvents , Efficiencies
50,8,0.00016
70,4,8e-05
80,7,0.00014
90,3,6e-05
100,3,6e-05
120,4,8e-05
140,4,8e-05
160,4,8e-05
180,2,4e-05
200,1,2e-05
220,3,6e-05
240,3,6e-05
260,3,6e-05
280,1,2e-05
300,3,6e-05
320,1,2e-05
340,0,0
360,6,0.00012
400,14,0.00028
500,7,0.00014
600,7,0.00014
700,11,0.00022
800,45,0.0009
