Bin , nEvents , Efficiencies
150,0,0
200,0,0
250,1,2e-05
300,4,8e-05
350,2,4e-05
400,4,8e-05
450,8,0.00016
500,26,0.00052
600,30,0.0006
700,38,0.00076
800,40,0.0008
900,34,0.00068
1000,33,0.00066
1150,95,0.0019
