150,0,0
200,0,0
250,0,0
300,0,0
350,0,0
400,0,0
450,0,0
500,2,4e-05
600,4,8e-05
700,3,6e-05
800,7,0.00014
900,2,4e-05
1000,19,0.00038
1150,43,0.00086
